number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0762,3.2171,1.036662,1.216667,1.6552870429676998,1.7433400000000001,1.386661,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0,0,0,1,0,0,6.0,1.9944164156,6.0,1.99441641183,0.0,0.0,4.0
80.0,0.375,0.1875,0.4375,9.6344,9.6342,9.6343,90.0019,90.0023,89.99799999999998,0.2301,1.74,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.4664375,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125001,73.424014475,1.5708294880506846,1.5708364693676926,1.5707614202098563,894.2531854122925,0.08946012304458972,0,0,0,0,0,1,6.0,2.07979317018,6.0,2.07537930085,6.0,2.07663729784,4.0
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0604,3.6911,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927189742,6.0,1.97927189742,0.0,0.0,4.0
80.0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,0.1981,1.3259,1.083132,1.3428120000000001,2.7435499632672,1.7474900000000002,1.404696,0.5351994000000001,-5.6343418399999985,2.2303599999999997,-0.26827616,-2.756842,0.8184359999999999,10.3078084660524,88.55554324568001,1.570813780087417,1.5707736375146206,1.5708015627826524,987.208824629624,0.08103655275773493,1,0,0,0,0,0,5.142857142857143,2.08119861614,5.0,2.0778803038499998,5.35,2.1097870416999998,3.5
30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.1626,2.5352,1.061662,1.266667,2.0653779814677,1.7358400000000005,1.401661,0.35057540000000004,-5.73526794,2.421635,-0.20859506,-2.7333345000000002,0.740001,8.6412527857984,66.75102091538,1.5707177869785571,1.5708870839160003,2.094409065027212,310.28794204470336,0.09668438870782124,0,0,0,1,0,0,6.0,2.0429304667299997,6.0,2.0429304695200003,6.0,2.04293048254,4.0
40.0,0.0,0.125,0.875,5.6075,9.5347,10.1584,89.9996,89.9963,90.0001,0.1355,0.8687,1.0775,1.395,3.27409665375,1.7837500000000002,1.3824999999999998,0.6243749999999999,-5.5725,1.9675,-0.28695,-2.7775,0.875,11.44527442825,109.181125,1.5707893454778887,1.5707317496125734,1.5707980721241486,543.1272888650586,0.07364756074692115,1,0,0,0,0,0,0.0,0.0,4.0,2.03138163899,5.428571428571429,2.18143639646,3.5
80.0,0.375,0.5,0.125,10.2078,8.7558,9.379,90.0007,90.0016,90.0013,0.1496,2.3682,1.055,1.24125,1.837375451625,1.73125,1.40125,0.289875,-5.768775,2.48875,-0.189225,-2.725375,0.7137500000000001,8.085078760750001,59.331826975,1.5708085440996604,1.5708242520629283,1.5708190160751725,838.2711520907695,0.0954345139999968,1,0,0,0,0,0,5.333333333333333,2.00084270934,5.125,1.97493362479,5.5,1.99275532414,3.5
80.0,0.5938,0.0625,0.3438,6.4484,6.448,24.0941,90.0147,90.0124,119.9961,0.3863,1.6204,1.1076110000000001,1.282944,2.0760151668543,1.681107,1.451707,0.4655844,-5.6995596200000005,2.64869,-0.26638469,-2.7293678,0.7510160000000001,9.0052364260672,59.85375352068001,1.57105289019494,1.5710127476221438,2.0943270345523675,867.631589090616,0.09220503380224986,0,1,0,0,0,0,5.63157894736842,2.05758906197,5.0,1.90668249914,5.363636363636363,1.9979085004,3.6666666666666665
80.0,0.4688,0.25,0.2812,24.3602,6.1931,6.0694,89.9997,104.6073,90.0001,0.1594,2.2109,1.083752,1.2715519999999998,2.041960646892,1.707804,1.426568,0.40045240000000004,-5.72133088,2.5434959999999998,-0.23505344,-2.7302144,0.7421760000000001,8.7530065229192,62.36651689568001,1.5707910908071407,1.825741806621464,1.5707980721241486,886.0641026968749,0.0902869214050174,0,0,0,0,1,0,4.8,1.9576351843000002,4.75,1.9537228301400003,5.5555555555555545,2.00818280009,3.333333333333333
80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,0.1082,3.2642,1.055632,1.2153120000000002,1.5806903592672,1.7162400000000002,1.4096959999999998,0.24157440000000002,-5.80029184,2.6053599999999997,-0.17757615999999998,-2.715592,0.6859360000000001,7.5192397193024005,49.68580289568,1.5708748666112362,1.5708766119404882,1.570719532307809,780.4667848750491,0.10250276059192936,0,0,0,0,0,1,6.0,1.9867033378599999,6.0,1.98431845,0.0,0.0,4.0
40.0,0.0,0.125,0.875,6.5058,6.5058,15.6882,89.9985,89.991,119.9911,0.3392,0.2717,1.0775,1.395,3.27409665375,1.7837500000000002,1.3824999999999998,0.6243749999999999,-5.5725,1.9675,-0.28695,-2.7775,0.875,11.44527442825,109.181125,1.5707701468561168,1.5706392471622168,2.094239768089768,575.1009675987498,0.06955300417423077,0,0,1,0,0,0,0.0,0.0,5.0,2.1904662842900002,5.571428571428571,2.21813009565,3.6666666666666665
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0688,3.6274,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927189241,6.0,1.97927190243,0.0,0.0,4.0
30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0375,4.4769,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570585141955405,1.5710249649269084,2.0944195370027234,272.6162066305474,0.11004481490954182,0,0,0,1,0,0,6.0,1.95656028745,6.0,1.95656028849,0.0,0.0,4.0
80.0,0.0,0.8438,0.1562,24.8804,6.2565,6.037000000000001,90.0002,104.1052,90.0001,0.0209,1.7267,1.0056200000000002,1.25124,2.0950031873748003,1.8053139999999999,1.339372,0.21825300000000003,-5.77433904,2.125636,-0.14002728,-2.7401223999999997,0.73124,8.2915348178668,76.766839,1.5707998174534008,1.8169785084472008,1.5707980721241486,911.4115101643532,0.08777593777104455,0,0,0,0,1,0,0.0,0.0,4.814814814814816,1.97628535002,6.0,2.05218688759,3.333333333333333
80.0,0.0312,0.0312,0.9375,11.2697,9.5747,10.1995,90.0001,89.9959,90.0003,0.2088,0.6522,1.088019,1.407066,3.3592590047709,1.775454,1.3914209999999998,0.6671001,-5.5531763399999985,1.9831740000000002,-0.30433803,-2.7793848,0.886494,11.712945079191,110.65905660431999,1.5707980721241486,1.570724768295565,1.5708015627826524,1100.5668103851517,0.07268981696077441,1,0,0,0,0,0,5.0,2.17723535004,6.0,2.2433112362400003,5.233333333333333,2.1741046528799997,3.5
80.0,0.4375,0.4062,0.1562,9.3589,9.3586,9.3585,90.0035,90.0037,89.9965,0.1714,2.6033,1.066771,1.246743,1.8539628584754,1.7176330000000002,1.413614,0.322365,-5.75704472,2.541045,-0.20485397,-2.7245367000000003,0.7180449999999999,8.209614030735201,58.0604773375,1.5708574133187163,1.57086090397722,1.5707352402710768,819.6754623445061,0.097599603349327,0,0,0,0,0,1,6.0,2.01538237369,6.0,2.02062271883,6.0,2.0194289583500002,4.0
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0616,3.8839,1.0716620000000001,1.214167,1.5176547852177,1.69334,1.429161,0.26882540000000005,-5.795917940000002,2.7141349999999997,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,0,0,0,1,0,0,6.0,1.97170066181,6.0,1.97170066942,0.0,0.0,4.0
80.0,0.5938,0.3438,0.0625,10.0362,8.6162,9.2424,90.0026,90.0021,90.0014,0.1124,3.0661,1.079481,1.226684,1.6145808428540998,1.689546,1.434829,0.30664990000000003,-5.778548660000001,2.710576,-0.20888697,-2.7147402,0.694756,7.771030871809,47.168530020679995,1.5708417053554484,1.5708329787091884,1.5708207614044245,799.2264312827195,0.10009678968149724,1,0,0,0,0,0,5.2105263157894735,1.9544529477200001,5.363636363636363,1.96400313945,5.0,1.9191122868700001,3.5
80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.00399999999998,90.0043,89.9965,0.1048,3.5951,1.073132,1.214062,1.5118742303922,1.69124,1.4309459999999998,0.2713244,-5.79551684,2.72411,-0.19610116,-2.7112170000000004,0.682186,7.4960511003024015,44.34312022068,1.570866139964976,1.5708713759527322,1.5707352402710768,767.2084395754224,0.10427413969047636,0,0,0,0,0,1,6.0,1.9738056184000001,6.0,1.9746194680000002,0.0,0.0,4.0
80.0,0.4062,0.3125,0.2812,24.4252,6.2109,6.0822,89.9997,104.5856,90.0001,0.1171,2.1162,1.074889,1.2720559999999999,2.0762398863957,1.7201430000000002,1.415793,0.3855406,-5.7231403799999985,2.48381,-0.22576531,-2.7321322,0.743984,8.7638587626828,65.03516007932001,1.5707910908071407,1.8253630701737813,1.5707980721241486,892.9489598557777,0.0895907869279796,0,0,0,0,1,0,4.461538461538462,1.9343867638099999,5.0,1.97759969648,5.777777777777778,2.02579873677,3.333333333333333
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.071,3.418,1.048338,1.215833,1.6093729217822998,1.7266599999999999,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,0,0,0,1,0,0,6.0,1.9868438220299998,6.0,1.9868438145200003,0.0,0.0,4.0
40.0,0.8125,0.0,0.1875,5.8514,5.8514,14.3053,90.0049,89.9913,120.0011,0.3591,1.8123,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5708818479282445,1.5706444831499728,2.0944143010149667,424.17235203377646,0.09430129004922704,0,0,1,0,0,0,5.384615384615384,1.9892590836300001,0.0,0.0,5.333333333333333,1.9857500992500001,3.583333333333333
80.0,0.3125,0.2812,0.4062,6.5822,6.5819,24.3861,90.012,90.0049,119.9923,0.3119,0.8434,1.074271,1.297993,2.3328699258504,1.7351330000000003,1.4073639999999998,0.433865,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.571005766305136,1.5708818479282445,2.094260712040792,915.0166732576398,0.08743010082557755,0,1,0,0,0,0,5.5,2.0656855303,5.4444444444444455,2.0528056981000002,5.538461538461538,2.07445095932,3.6666666666666665
40.0,0.0,0.1875,0.8125,5.5728,9.4822,10.1054,89.9994,89.9967,90.0,0.15,0.8462,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5707858548193845,1.5707387309295808,1.5707963267948966,533.9936300834803,0.07490726058613606,1,0,0,0,0,0,0.0,0.0,4.666666666666667,2.0878053273,5.384615384615384,2.16829704556,3.5
80.0,0.6562,0.0938,0.25,9.3504,9.3498,9.3501,90.00200000000002,90.0028,89.9986,0.2433,2.7715,1.106868,1.2634379999999998,1.8876121573578,1.6712600000000002,1.4565540000000001,0.4274256,-5.72293316,2.72839,-0.25644884,-2.722033,0.730314,8.5813519451976,52.94980302932,1.5708312333799366,1.5708451960139522,1.5707718921853686,817.4265994709094,0.0978681144604067,0,0,0,0,0,1,6.0,2.01782815636,6.0,2.0055833175299997,6.0,2.01629888238,4.0
40.0,0.4375,0.125,0.4375,10.4181,6.0314,14.718,86.8722,86.3895,30.2765,0.3512,1.0097,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.678637500000002,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5162059184510182,1.5077812141516411,0.5284246109800631,465.3423306158609,0.08595822337302023,0,0,1,0,0,0,5.142857142857143,2.0348114145299996,6.0,2.09090764736,5.428571428571429,2.05556844263,3.583333333333333
40.0,0.875,0.0,0.125,9.6432,5.6469,14.3422,99.4149,101.0447,31.371,0.3668,1.7883,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.9923242847500005,37.961096275,1.7351173305409109,1.7635627066899142,0.5475272396431411,399.03689732883436,0.1002413567962293,0,0,1,0,0,0,5.285714285714286,1.95166997937,0.0,0.0,5.0,1.9297893735499998,3.5
80.0,0.375,0.0938,0.5312,10.6584,9.0967,9.7236,90.0022,89.9996,90.0005,0.2872,1.4478,1.09562,1.32249,2.5036912084997995,1.719064,1.425622,0.519378,-5.65471404,2.3993860000000002,-0.27225228,-2.7464974,0.7949900000000001,9.8672838661168,77.649415975,1.5708347240384404,1.5707893454778887,1.5708050534411566,942.7639597699566,0.08485687129949343,1,0,0,0,0,0,5.583333333333332,2.09366007057,5.0,2.04139594206,5.0588235294117645,2.05034658698,3.5
80.0,0.5,0.4375,0.0625,10.08,8.6535,9.2782,90.0017,90.00200000000002,90.0015,0.1134,2.7543,1.06625,1.2275,1.666036588125,1.708125,1.4187500000000002,0.2843125,-5.78155,2.62125,-0.194975,-2.71775,0.6975,7.787670990875,51.1707068,1.5708259973921803,1.5708312333799366,1.5708225067336763,809.3121481693332,0.09884937496732288,1,0,0,0,0,0,5.375,1.9754239664099997,5.142857142857143,1.9552851959200002,5.0,1.92719011615,3.5
80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127000000000002,89.9998,104.6466,90.0001,0.1258,1.9108,1.069481,1.279184,2.1623040391041,1.732046,1.407329,0.3883999,-5.71789866,2.4180759999999997,-0.22293697,-2.7364901999999995,0.752256,8.914284713309,69.12764537068001,1.5707928361363923,1.8264277210174984,1.5707980721241486,906.4870033361508,0.08825278211995914,0,0,0,0,1,0,4.909090909090909,1.98115138941,4.545454545454546,1.9519571550900001,5.6,2.02617496508,3.333333333333333
80.0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.2436,1.7464,1.06125,1.25375,1.93989818625,1.729375,1.4050000000000002,0.3251875,-5.751225,2.475,-0.202,-2.728625,0.7262500000000001,8.359297911625001,62.150264475,1.5710249649269084,1.5708643946357244,2.0943270345523675,853.5476679911637,0.09372645840422844,0,1,0,0,0,0,5.583333333333332,2.03572324889,5.285714285714286,1.96888103699,5.833333333333332,2.08659971561,3.6666666666666665
40.0,0.75,0.0,0.25,5.8872,5.8869,14.3978,89.9955,90.0055,119.9949,0.4829,0.7197,1.12,1.2625,1.8359725342500002,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5707177869785571,1.5708923199037559,2.094306090601344,432.1599642536138,0.09255831939241352,0,0,1,0,0,0,5.666666666666668,2.02005968544,0.0,0.0,5.0,1.97324357967,3.6666666666666665
80.0,0.375,0.1875,0.4375,24.4164,6.3073,6.2491,89.9998,104.98,90.0001,0.1767,1.6992,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.4664375,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125001,73.424014475,1.5707928361363923,1.832246648743647,1.5707980721241486,929.6660338887174,0.08605240708361314,0,0,0,0,1,0,4.5,1.96638890099,4.666666666666667,1.98041826143,5.571428571428571,2.04193161107,3.333333333333333
80.0,0.4375,0.0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,0.242,1.7266,1.1075,1.328125,2.5206265295625,1.705625,1.438125,0.5519375,-5.6435375,2.451875,-0.2879125,-2.7459375,0.799375,9.993018507375,76.3895481375,1.5708120347581649,1.5708242520629283,1.5707841094901327,918.0371950372273,0.08714243870778672,0,0,0,0,0,1,6.0,2.08724895844,0.0,0.0,6.0,2.1025273492700003,4.0
60.0,0.0,0.5833,0.4167,10.5515,5.2752,14.0928,90.0002,89.9996,120.0004,0.1592,1.4215,1.03167,1.30334,2.5223179452918,1.7974990000000002,1.355002,0.3654355,-5.70119064,2.0683260000000003,-0.19327348,-2.7536684000000005,0.7833399999999999,9.434480238713801,88.51408649999998,1.5707998174534008,1.5707893454778887,2.0944020837102038,679.3276676144537,0.08832262082110934,0,0,0,1,0,0,0.0,0.0,6.0,2.10495106442,6.0,2.1049507008400004,4.0
40.0,0.1875,0.5625,0.25,10.3337,5.987,14.752,90.9872,91.1476,30.3419,0.3344,1.1263,1.04125,1.268125,2.1456451141875,1.765,1.3768749999999998,0.315875,-5.7408375,2.283125,-0.1869875,-2.7384375,0.744375,8.668299991,72.98272598749998,1.5880262171705846,1.5908257252907836,0.5295660563108674,460.95325207751375,0.08677669551027185,0,0,1,0,0,0,4.666666666666667,1.98743213676,5.333333333333333,2.04184527388,6.0,2.08402672805,3.583333333333333
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0633,3.7185,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927189241,6.0,1.97927190243,0.0,0.0,4.0
80.0,0.2812,0.7188,0.0,9.2858,9.2856,9.2853,90.0053,90.0049,89.9943,0.08199999999999999,2.9058,1.029368,1.217188,1.6839696054828,1.7537600000000002,1.377804,0.1969256,-5.80745816,2.42714,-0.14977384,-2.7221580000000003,0.6915640000000001,7.5540411986975995,57.70410105431999,1.5708888292452523,1.5708818479282445,1.5706968430275332,800.6177812497797,0.09992283693114894,0,0,0,0,0,1,6.0,1.9860651950900001,6.0,2.00877321552,0.0,0.0,4.0
30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.2457,1.1183379999999998,1.2108329999999998,1.3341084062823,1.62666,1.485839,0.34817459999999995,-5.78318206,3.0308649999999995,-0.24395493999999995,-2.6999155000000004,0.672499,7.4361502597015985,30.541902334619998,1.5705310367485936,1.5710755794752158,2.0944265183197315,266.337376207192,0.11263909116782048,0,0,0,1,0,0,6.0,1.9414227451800001,6.0,1.9414227584000001,0.0,0.0,4.0
80.0,0.3125,0.6875,0.0,9.2727,9.2725,9.2722,90.0052,90.0048,89.9946,0.0875,2.9651,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.5708870839160003,1.5708801025989922,1.5707020790152888,797.2340454749498,0.10034694385428593,0,0,0,0,0,1,6.0,1.98808051315,6.0,2.00478019607,0.0,0.0,4.0
30.0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.1741,2.1593,1.078332,1.300007,2.3388266192595,1.730839,1.411663,0.4447609,-5.688458580000002,2.384961,-0.24266854,-2.7420028999999997,0.7733410000000001,9.372650105012198,74.26835741538,1.5707160416493051,1.5708783572697402,2.0944143010149667,325.2403680574059,0.09223947254513287,0,0,0,1,0,0,6.0,2.07528333689,6.0,2.0752833332,6.0,2.0752833313099996,4.0
80.0,0.2188,0.3125,0.4688,24.5706,6.3692,6.313,90.0,105.0057,90.0001,0.1735,1.4693,1.067611,1.3116940000000001,2.4875090227292995,1.752357,1.395457,0.4469594,-5.67878462,2.26494,-0.23635969,-2.7489928,0.787266,9.6232405848172,81.51867654568001,1.5707963267948966,1.8326951983614097,1.5707980721241486,954.2642117715384,0.08383422433026642,0,0,0,0,1,0,4.857142857142857,2.01305870484,4.6,1.9925970041999999,5.333333333333333,2.0457405878099997,3.333333333333333
40.0,0.625,0.0625,0.3125,5.9596,5.9597,14.6459,89.9997,89.9969,120.0005,0.3739,1.734,1.10875,1.27625,2.00731139775,1.675625,1.4549999999999998,0.4553125,-5.706575,2.685,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.10177412500001,1.5707910908071407,1.5707422215880849,2.094403829039455,450.49089457176035,0.08879202772349988,0,0,1,0,0,0,5.4,2.0343792883500003,6.0,2.0698242413099996,5.6,2.04963157899,3.6666666666666665
80.0,0.4688,0.2812,0.25,9.4289,9.4286,9.4286,90.0028,90.0031,89.9973,0.2091,2.4276,1.080632,1.265312,1.9907812977672,1.7087400000000001,1.424696,0.3828244,-5.73009184,2.55036,-0.22867616,-2.728592,0.7359359999999999,8.6161163228024,60.959552895680005,1.5708451960139522,1.5708504320017085,1.570749202905093,838.2150442566556,0.09544090212666782,0,0,0,0,0,1,6.0,2.03108723545,6.0,2.0339681748400005,6.0,2.0364907217900003,4.0
30.0,0.5,0.0833,0.4167,5.1519,5.1516,13.8434,89.9929,90.0073,120.0014,0.3231,2.3442,1.1016700000000001,1.29834,2.2470534297917997,1.697499,1.440002,0.48443549999999996,-5.68209064,2.543326,-0.26737347999999994,-2.7361684,0.7683399999999999,9.3417257627138,67.1433558,1.5706724084180048,1.570923735830292,2.0944195370027234,318.1828937355328,0.09428539557169087,0,0,0,1,0,0,6.0,2.06012754528,6.0,2.0601275316,6.0,2.06012756037,4.0
30.0,0.3333,0.0833,0.5833,5.2796,5.2792,14.1134,89.995,90.0044,120.0013,0.1957,1.801,1.0948930000000001,1.333205,2.6119273428390004,1.7256600000000002,1.421526,0.5388769,-5.6410954800000015,2.348093,-0.27671077,-2.7503929,0.8065910000000001,10.102848052953,81.77421211538,1.5707090603322968,1.5708731212819844,2.094417791673472,340.663595974288,0.08806341609293729,0,0,0,1,0,0,6.0,2.10764388532,6.0,2.1076438624400002,6.0,2.10764388301,4.0
20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0371,3.5374,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570782364160881,1.8138473877691228,1.5707998174534008,199.6963802649353,0.10015204068028767,0,0,0,0,1,0,3.5,1.8987325726599997,3.5,1.8987325726599997,0.0,0.0,2.333333333333333
40.0,0.6875,0.0,0.3125,10.2489,5.9129999999999985,14.3852,93.2588,93.7297,29.9407,0.4572,1.6208,1.1175,1.2756249999999998,1.9729033333125001,1.663125,1.465625,0.4701875,-5.7041875,2.744375,-0.2738625,-2.7241875,0.7418750000000001,8.849764665875,54.4304327875,1.6276731164588878,1.635891871906529,0.5225637953518663,434.18076761272505,0.09212752609917232,0,0,1,0,0,0,5.2727272727272725,1.9980512422799999,0.0,0.0,5.2,1.9928578920700002,3.5
80.0,0.375,0.625,0.0,9.2466,9.2463,9.246,90.0049,90.0047,89.995,0.0884,3.1271,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999998,53.694951975,1.5708818479282445,1.5708783572697402,1.5707090603322968,790.5037517046808,0.1012012907307323,0,0,0,0,0,1,6.0,1.9833140755,6.0,2.0002699058,0.0,0.0,4.0
40.0,0.5,0.3125,0.1875,10.1381,5.8715,14.4592,90.8395,90.9743,30.3072,0.3793,1.633,1.07875,1.2525,1.8710820573750002,1.704375,1.42625,0.3549375,-5.74645,2.59375,-0.220525,-2.7242500000000005,0.7224999999999999,8.336109292625,56.8075818,1.585448365865389,1.5878010696970777,0.5289604270604255,434.2756077548185,0.09210740664620297,0,0,1,0,0,0,5.25,1.9956175009700001,5.6,2.01924073803,5.333333333333333,2.00180298809,3.583333333333333
