number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.1883,2.0563,1.0825,1.2781249999999995,2.1105355910625,1.7131250000000002,1.423125,0.4106875,-5.7137375,2.506875,-0.2368125,-2.7329375,0.749375,8.896141903875,65.11579813750001,1.5707910908071407,1.8269949530243963,1.5707980721241486,896.0818957310803,0.08927755418463283,0,0,0,0,1,0,5.0,1.98014214782,4.5,1.9405390025,5.4,2.00654424469,3.333333333333333,-1.6697188433190304,0.7209082513453355,1,1,1
40.0,0.125,0.75,0.125,10.0112,5.8192,14.4072,91.3858,91.6102,30.6656,0.17800000000000002,1.4562,1.02,1.24375,1.975007709375,1.7812499999999998,1.35875,0.230375,-5.778325,2.25125,-0.152175,-2.734125,0.72125,8.13145599875,70.017192325,1.5949830995690342,1.5988996184105089,0.5352156870995731,427.90788448143104,0.09347806257058064,0,0,1,0,0,0,5.0,1.96763704503,5.333333333333333,1.99218281038,6.0,2.03287301705,3.583333333333333,-1.7259717286900518,0.3758303029784736,1,1,1
80.0,0.3125,0.4375,0.25,6.4667,6.4665,24.1851,90.0111,90.0042,119.9945,0.2289,1.8646,1.05875,1.266875,2.0768289853125,1.74,1.398125,0.345625,-5.736062500000001,2.401875,-0.2055125,-2.7340625000000003,0.740625,8.645111372,67.6400433125,1.5709900583418681,1.5708696306234802,2.094299109284336,875.900077959518,0.0913346191113108,0,1,0,0,0,0,5.5,2.0353997989700003,5.357142857142857,2.00272371683,5.75,2.08867603801,3.6666666666666665,-1.474470052023616,0.6230465528804562,1,1,1
80.0,0.625,0.2188,0.1562,6.2998,6.2995,23.8295,90.0152,90.0059,119.9995,0.3169,1.9064,1.09312,1.24499,1.7509225429998,1.680314,1.445622,0.367003,-5.7504640400000016,2.719386,-0.23265228,-2.7182474,0.7124900000000001,8.1755917228668,50.053425625,1.5710616168411995,1.5708993012207642,2.0943863757469354,818.993699430861,0.0976808491391252,0,1,0,0,0,0,5.55,2.00051640373,5.285714285714286,1.94222252153,5.6,2.0109260335,3.6666666666666665,-1.149169012285262,0.6452166468023953,1,1,1
80.0,0.4062,0.3125,0.2812,24.4252,6.2109,6.0822,89.9997,104.5856,90.0001,0.1768,2.0724,1.074889,1.272056,2.0762398863957,1.7201430000000002,1.415793,0.3855406,-5.723140379999999,2.48381,-0.22576531,-2.7321322,0.743984,8.7638587626828,65.03516007932001,1.5707910908071407,1.8253630701737813,1.5707980721241486,892.9489598557777,0.0895907869279796,0,0,0,0,1,0,4.9230769230769225,1.97200516502,5.0,1.97759969648,5.111111111111111,1.98538339243,3.333333333333333,-1.7327361287785938,0.7287073559584962,1,1,1
80.0,0.0,0.4688,0.5312,24.7815,6.4664,6.4217,90.0003,105.0881,90.0,0.01,1.3425,1.04312,1.3262399999999999,2.7101395951247995,1.794064,1.361872,0.43012799999999995,-5.66903904,2.043136,-0.21667728,-2.7596224,0.80624,9.9368497231168,93.677464,1.5708015627826524,1.8341333496650527,1.5707963267948966,993.5837129422908,0.08051661773228619,0,0,0,0,1,0,0.0,0.0,4.0,1.96214422057,5.882352941176473,2.10524714949,3.333333333333333,-4.605170185988091,0.2945335474008827,0,1,1
40.0,0.1875,0.5,0.3125,10.3967,6.0239,14.8421,91.0284,91.1952,30.3483,0.2933,1.2221,1.0475,1.280625,2.2481678488125,1.763125,1.380625,0.3511875,-5.7232875,2.269375,-0.1997625,-2.7416875000000003,0.756875,8.942519141875,75.80116348749998,1.5887452928224064,1.5916565020147326,0.5296777573829949,469.5533913287951,0.08518733063944761,0,0,1,0,0,0,5.333333333333333,2.0547304470200003,4.75,2.00733076851,6.0,2.09684622929,3.5,-1.2265593029987316,0.20057069046181777,1,1,1
80.0,0.6875,0.3125,0.0,6.165,6.1648,23.5817,90.0177,89.9981,120.0032,0.2311,3.1668,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5711052500724998,1.5707631655391086,2.09445095292926,776.1466450083408,0.10307330517307113,0,1,0,0,0,0,5.5,1.95426892999,5.5,1.95426893694,0.0,0.0,3.6666666666666665,-1.464904761701802,1.1527216143151415,1,1,0
80.0,0.3438,0.4688,0.1875,9.4259,9.4256,9.4255,90.0037,90.0037,89.9961,0.1818,2.3949,1.056981,1.254184,1.9572585698541,1.735796,1.399829,0.3177749,-5.75299866,2.445576,-0.19738697,-2.7299902000000005,0.7272559999999999,8.365846411559,63.490770370679996,1.5708609039772201,1.5708609039772201,1.5707282589540688,837.4063086016472,0.095533075376025,0,0,0,0,0,1,6.0,2.0320068792,6.0,2.03216327138,6.0,2.03475442442,4.0,-1.7048480972387587,0.8733414763377257,1,1,1
30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1295,3.6619,1.1116700000000002,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,0,0,0,1,0,0,6.0,1.98888904585,6.0,1.98888901992,6.0,1.98888903722,4.0,-2.0440743978425444,1.2979821383972128,1,1,1
80.0,0.0625,0.8125,0.125,10.3539,8.8804,9.4982,89.9975,90.0012,90.0013,0.0905,1.9307,1.01125,1.244375,2.0094157738125,1.79375,1.348125,0.2155,-5.7807125,2.191875,-0.1429125,-2.7363125000000004,0.723125,8.14305030825,72.6885336625,1.570752693563597,1.5708172707459205,1.5708190160751725,873.3288433799239,0.09160352438422514,1,0,0,0,0,0,5.0,2.00142574845,5.307692307692308,2.01640142438,5.0,2.00823383123,3.5,-2.4024054282762566,0.657882631459634,1,1,1
30.0,0.5,0.3333,0.1667,5.0223,5.022,13.5631,89.9927,90.0082,120.0011,0.163,2.8518,1.0766699999999998,1.2483399999999998,1.8369624912918,1.7049990000000002,1.425002,0.3431855,-5.75229064,2.598326,-0.21627348,-2.7231684,0.71834,8.2448491592138,55.8696058,1.5706689177595008,1.57093944379356,2.0944143010149667,296.25394051427367,0.1012644758342196,0,0,0,1,0,0,6.0,2.01160786801,6.0,2.01160785788,6.0,2.01160785788,4.0,-1.8140050781753747,1.0479503738658817,1,1,1
80.0,0.3125,0.3125,0.375,10.5143,8.9905,9.6149,90.0011,90.0003,90.0006,0.2107,1.8048,1.07125,1.291875,2.2818744545625003,1.73625,1.405625,0.41625,-5.7009625,2.374375,-0.2310625,-2.7405625,0.765625,9.19354967375,73.2769183125,1.5708155254166685,1.5708015627826524,1.5708067987704086,908.8850949410388,0.08801992732116459,1,0,0,0,0,0,5.1,2.04407559618,5.1,2.01928317391,5.5,2.05705989937,3.5,-1.5573199581719936,0.5904497823216027,1,1,1
80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.11699999999999999,1.202,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.4654970000000001,-5.65146096,2.029364,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708399600261964,1.5708347240384404,1.5707369856003288,979.1762353900436,0.08170132924859326,0,0,0,0,0,1,0.0,0.0,6.0,2.13979676941,6.0,2.14245043303,4.0,-2.145581344184381,0.1839868361130158,0,1,1
40.0,0.375,0.1875,0.4375,6.1411,6.1403,14.440999999999999,90.0156,90.0046,120.0017,0.3226,1.52,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.4664375,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125001,73.424014475,1.5710685981582082,1.5708766119404882,2.0944247729904792,471.580881324877,0.08482108071816334,0,0,1,0,0,0,5.333333333333333,2.05837330296,4.0,1.92947993144,5.7142857142857135,2.08368668243,3.5,-1.1313421132910286,0.41871033485818504,1,1,1
80.0,0.3125,0.2812,0.4062,10.549000000000001,9.0167,9.6414,90.0012,90.0002,90.0005,0.2402,1.6976,1.074271,1.297993,2.3328699258504,1.7351330000000005,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.5708172707459205,1.5707998174534008,1.5708050534411566,917.0626662059793,0.08723504177852051,1,0,0,0,0,0,5.5,2.0619450459,5.0,2.03352031976,5.230769230769232,2.04575985766,3.5,-1.426283369336254,0.5292154888775816,1,1,1
80.0,0.875,0.0,0.125,9.1479,9.1472,9.1475,90.00200000000002,90.0031,89.9993,0.1892,3.7532,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5708312333799366,1.5708504320017085,1.5707841094901327,765.4414927309916,0.10451484634648016,0,0,0,0,0,1,6.0,1.9717177149400005,0.0,0.0,6.0,1.97890616052,4.0,-1.664950622364359,1.3226088094337576,1,0,1
80.0,0.1875,0.4062,0.4062,10.6074,9.0666,9.6891,89.9999,89.9999,90.0004,0.23399999999999999,1.4131,1.056771,1.299243,2.4016860547254,1.7601330000000002,1.3861139999999998,0.404115,-5.6963947200000025,2.248545,-0.21890397,-2.7462867,0.7755449999999999,9.3528678722352,80.0195926875,1.5707945814656443,1.5707945814656443,1.5708033081119046,931.8303262464972,0.08585253961657133,1,0,0,0,0,0,5.166666666666667,2.0509214805,5.384615384615384,2.07158002363,5.153846153846153,2.04894263353,3.5,-1.4524341636244358,0.34578587260656346,1,1,1
80.0,0.0,0.6875,0.3125,9.6807,9.6808,9.6804,90.0042,90.0036,89.9946,0.1367,1.5381,1.02125,1.2825,2.351392042125,1.800625,1.34875,0.3065625,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000002,1.5708696306234802,1.5708591586479683,1.5707020790152888,907.2172695319548,0.08818174288202542,0,0,0,0,0,1,0.0,0.0,6.0,2.086973212,6.0,2.08890993311,4.0,-1.9899665352522333,0.4305478884756275,0,1,1
30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.1225,4.0806,1.10333,1.2291599999999998,1.5625238964581998,1.657501,1.462498,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,0.69416,7.8325538862862,41.42331745,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,0,0,0,1,0,0,6.0,1.97272353948,6.0,1.97272353699,6.0,1.97272354747,4.0,-2.0996442489973552,1.4062440364275108,1,1,1
80.0,0.3125,0.375,0.3125,9.5498,9.5496,9.5495,90.00299999999999,90.0031,89.9967,0.2054,1.8941,1.065,1.279375,2.1793517199375,1.738125,1.401875,0.3809375,-5.7185125,2.388125,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.570848686672456,1.5708504320017085,1.5707387309295808,870.8835519661293,0.09186073134506896,0,0,0,0,0,1,6.0,2.0606410102200003,6.0,2.0593285383400004,6.0,2.05801236048,4.0,-1.5827959814876793,0.6387437916805587,1,1,1
40.0,0.0,0.8125,0.1875,5.2262,8.9578,9.5751,89.9972,90.0008,90.001,0.1062,1.6909,1.00875,1.2574999999999998,2.146346572875,1.804375,1.34125,0.2359375,-5.76555,2.1187500000000004,-0.146425,-2.741750000000001,0.7375,8.428863768625,78.1783125,1.5707474575758409,1.5708102894289124,1.5708137800874171,448.2607413752037,0.08923377915559898,1,0,0,0,0,0,0.0,0.0,5.0769230769230775,2.02262865295,6.0,2.06764729541,3.5,-2.2424311701742985,0.5252609315622464,0,1,1
80.0,0.4375,0.2812,0.2812,24.3927,6.202000000000001,6.0758,89.9997,104.5965,90.0001,0.1479,1.8403,1.0792709999999999,1.2717429999999998,2.0590083277254,1.7138830000000005,1.421114,0.39299,-5.72194472,2.513545,-0.23040397,-2.7310367,0.743045,8.7580523324852,63.69735233750001,1.5707910908071407,1.8255533110622488,1.5707980721241486,889.5018838352343,0.0899379770339179,0,0,0,0,1,0,4.857142857142857,1.96453822259,4.666666666666667,1.94952022608,5.5555555555555545,2.01079365183,3.333333333333333,-1.9112189092653828,0.6099286018090118,1,1,1
40.0,0.375,0.375,0.25,5.9856,5.9853,14.6474,89.9922,90.0069,119.9958,0.3452,1.4549,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5706601911132407,1.5709167545132845,2.0943217985646116,454.4678454686155,0.08801502768310218,0,0,1,0,0,0,5.666666666666668,2.05381301347,5.0,2.01903486854,6.0,2.07466109026,3.6666666666666665,-1.0636313197728642,0.374937169739206,1,1,1
40.0,0.375,0.5,0.125,5.9399,5.9389,14.0647,90.0181,90.0012,120.0035,0.2558,0.8536,1.055,1.24125,1.837375451625,1.73125,1.40125,0.289875,-5.768775,2.48875,-0.189225,-2.725375,0.7137500000000001,8.085078760750001,59.331826975,1.5711122313895076,1.5708172707459205,2.0944561889170155,429.66591427134,0.09309558582936472,0,0,1,0,0,0,5.666666666666668,2.01720650868,5.0,1.96985323189,5.0,1.97022794403,3.5,-1.3633593898373946,-0.15829257899459342,1,1,1
80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1098,3.1215,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.5708783572697402,1.5708766119404882,1.5707160416493051,783.8029424623477,0.10206647062165504,0,0,0,0,0,1,6.0,1.99098245926,6.0,1.9861450191,0.0,0.0,4.0,-2.209094749906707,1.1383136555196618,1,1,0
80.0,0.75,0.0938,0.1562,10.0671,8.6325,9.2623,90.0044,90.0019,90.001,0.1778,2.9986,1.1106200000000002,1.2437399999999998,1.6821064141247999,1.655314,1.466872,0.396753,-5.74568904,2.838136,-0.25117727999999995,-2.7138724000000005,0.7087399999999999,8.152403103866801,44.71074295,1.5708731212819844,1.5708294880506846,1.5708137800874171,804.9331461600071,0.0993871359151327,1,0,0,0,0,0,5.333333333333333,1.9670652047,4.666666666666667,1.92578313678,5.2,1.94617085686,3.5,-1.7270959559023327,1.0981455130786657,1,1,1
80.0,0.1875,0.1562,0.6562,6.8071,6.8066,24.802,90.0136,89.9984,119.9883,0.2922,0.8037,1.0817709999999998,1.349243,2.8117769932253998,1.752633,1.401114,0.545365,-5.62619472,2.1935450000000003,-0.27000397,-2.7592867,0.8255450000000001,10.4497444757352,91.2933426875,1.5710336915731675,1.5707684015268648,2.094190898870712,995.3157357445656,0.08037650478835688,0,1,0,0,0,0,5.666666666666668,2.16456199703,5.2,2.04845983961,5.523809523809524,2.13110399477,3.6666666666666665,-1.2303167796655379,-0.21852921376346435,1,1,1
30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.2281,2.0619,1.0983379999999998,1.315833,2.4295547987823,1.7116600000000002,1.430839,0.5116746,-5.66188206,2.445865,-0.27205494,-2.7434155,0.787499,9.7226579427016,74.46013303462,1.5706916070397767,1.570897555891512,2.094417791673472,329.29941253523606,0.09110250081843042,0,0,0,1,0,0,6.0,2.0838834314200003,6.0,2.08388343949,6.0,2.08388342239,4.0,-1.4779711496917947,0.7236278878135322,1,1,1
80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.99799999999998,0.2364,1.9447,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5708329787091884,1.5708399600261964,1.5707614202098563,871.7136965830464,0.09177325114149858,0,0,0,0,0,1,6.0,2.05716365112,6.0,2.05779395806,6.0,2.06436066221,4.0,-1.4422299934501939,0.6651077235286996,1,1,1
80.0,0.625,0.1875,0.1875,10.1602,8.7086,9.3366,90.0034,90.0017,90.001,0.1849,2.7164,1.09625,1.25125,1.8022659285,1.679375,1.4475000000000002,0.3846875,-5.741675000000001,2.7125,-0.23905,-2.719875,0.71875,8.312920673625,51.464899125,1.5708556679894643,1.5708259973921803,1.5708137800874171,826.1128017605431,0.0968390755227502,1,0,0,0,0,0,5.15,1.97509708462,5.166666666666667,1.96555761321,5.666666666666668,1.9955577517200005,3.5,-1.687940140589058,0.9993074742574993,1,1,1
80.0,0.9375,0.0,0.0625,6.1382,6.1377,23.4744,90.0064,90.0065,120.0048,0.2903,3.4438,1.1275,1.223125,1.4251801370625,1.6206250000000002,1.493125,0.3884375,-5.7648375000000005,3.036875,-0.2598125,-2.7024375,0.6843750000000001,7.706510824374999,32.4713174375,1.5709080278670242,1.5709097731962762,2.0944788781972914,765.8625003300755,0.10445739276374176,0,1,0,0,0,0,5.5,1.94559711346,0.0,0.0,5.5,1.94559711786,3.6666666666666665,-1.236840407951553,1.2365755128699485,1,0,1
80.0,0.4375,0.2812,0.2812,9.4697,9.4694,9.4695,90.0027,90.00299999999999,89.9974,0.2205,2.1159,1.0792709999999999,1.2717429999999998,2.0590083277254,1.7138830000000005,1.421114,0.39299,-5.72194472,2.513545,-0.23040397,-2.7310367,0.743045,8.7580523324852,63.69735233750001,1.5708434506847004,1.570848686672456,1.5707509482343447,849.1525727249717,0.09421157347881093,0,0,0,0,0,1,6.0,2.04297815991,6.0,2.04567000105,6.0,2.03698688837,4.0,-1.5118575840952364,0.7494802539001061,1,1,1
40.0,0.0,0.75,0.25,10.4134,6.0342,14.8738,91.0486,91.22,30.3585,0.1818,1.1437,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.7479999999999976,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5890978493313093,1.5920893436692274,0.5298557809666985,472.2572260526553,0.08469960393054972,0,0,1,0,0,0,0.0,0.0,5.5,2.07014797013,5.0,2.03234294423,3.583333333333333,-1.7048480972387587,0.13426862080503393,0,1,1
30.0,0.0,0.0,1.0,5.5783,5.5777,14.7469,89.9974,89.9993,120.0013,0.0758,0.9439,1.09,1.42,3.479142123,1.78,1.39,0.695,-5.5374,1.94,-0.3125,-2.784,0.9,11.99371273,114.818,1.5707509482343447,1.5707841094901327,2.094417791673472,397.358671966038,0.07549854103238016,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.0,2.21826485537,4.0,-2.579656986333811,-0.05773505065123837,0,0,1
20.0,0.75,0.0,0.25,12.0381,3.0478,5.9801,89.9993,104.6228,90.0002,0.1511,2.783,1.12,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5707841094901327,1.8260123326555235,1.5707998174534008,212.30130373803883,0.09420573330382488,0,0,0,0,1,0,3.333333333333333,1.91369072248,0.0,0.0,4.0,1.9867177084,2.333333333333333,-1.8898134097034431,1.0235294825437538,1,0,1
30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0723,3.0501,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589776,0,0,0,1,0,0,6.0,2.00458502345,6.0,2.0045850369,0.0,0.0,4.0,-2.626931149817418,1.115174376967088,1,1,0
20.0,0.25,0.0,0.75,12.2319,3.2589,6.5962,90.0,105.6922,90.0001,0.3427,0.7994,1.1,1.3675,2.93141892675,1.7375,1.4175,0.61325,-5.5980500000000015,2.2325,-0.29845,-2.76225,0.8425,10.850458888499999,92.85888465,1.5707963267948966,1.8446768836763507,1.5707980721241486,253.14108322403771,0.07900732565918342,0,0,0,0,1,0,3.5,2.04777690193,0.0,0.0,3.5,2.04777690193,2.333333333333333,-1.0708998501015738,-0.2238938327049139,1,0,1
80.0,0.3438,0.3125,0.3438,24.4736,6.2637,6.1591,89.9998,104.7285,90.0001,0.1571,1.7474,1.072611,1.285444,2.2136474246043,1.7311070000000002,1.409207,0.4060844,-5.70910962,2.41119,-0.22933469,-2.7381178,0.7585160000000001,9.0516136640672,70.53911887068001,1.5707928361363923,1.827857145674881,1.5707980721241486,913.1372099389699,0.08761005370194787,0,0,0,0,1,0,4.545454545454546,1.95715457147,5.0,1.9928824739,5.454545454545454,2.02265572592,3.333333333333333,-1.8508727337205617,0.5581289688818573,1,1,1
40.0,0.5625,0.0,0.4375,5.2334,8.9433,9.5725,90.0037,90.0005,90.0006,0.2971,1.9414,1.1124999999999998,1.301875,2.2467649314375002,1.6843750000000002,1.4518749999999998,0.5110625,-5.6738625,2.598125,-0.2808875,-2.7350625,0.770625,9.421391586625,65.4099904625,1.5708609039772201,1.5708050534411566,1.5708067987704086,448.03000841513153,0.08927973405508402,1,0,0,0,0,0,5.222222222222221,2.03727130438,0.0,0.0,5.285714285714286,2.02528643188,3.5,-1.2136864965135752,0.6634093622959889,1,0,1
30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0647,3.2502,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0,0,0,1,0,0,6.0,1.99700817591,6.0,1.99700818547,0.0,0.0,4.0,-2.7379940774752822,1.178716532909771,1,1,0
80.0,0.4375,0.1875,0.375,10.4559,8.9407,9.5672,90.0023,90.0006,90.0006,0.2394,1.9292,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5708364693676926,1.5708067987704086,1.5708067987704086,894.3711798930467,0.08944832056145502,1,0,0,0,0,0,5.214285714285714,2.03077191341,5.5,2.0385828255400003,5.166666666666667,2.02639536133,3.5,-1.4296194858582643,0.6571054092126798,1,1,1
40.0,0.25,0.75,0.0,5.8664,5.8661,14.3698,89.9949,90.0027,119.9988,0.1396,1.3633,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707073150030448,1.5708434506847004,2.094374158442172,428.2602233128088,0.09340115617224463,0,0,1,0,0,0,6.0,2.03343846256,5.166666666666667,1.98008672274,0.0,0.0,3.583333333333333,-1.968974088653865,0.3099082312099469,1,1,0
40.0,0.6875,0.3125,0.0,4.9615,8.5264,9.1536,90.0032,90.0023,90.0016,0.068,3.6662,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5708521773309605,1.5708364693676926,1.5708242520629283,387.23145481401065,0.10329739359425803,1,0,0,0,0,0,5.181818181818182,1.93308794795,5.4,1.93974901368,0.0,0.0,3.5,-2.6882475738060303,1.2991557033031274,1,1,0
40.0,0.0625,0.625,0.3125,6.1458,6.1446,14.4547,90.0183,90.0052,120.0035,0.294,0.2934,1.03,1.281875,2.3169839776875003,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,0.760625,8.965707760875,81.14384616250003,1.5711157220480114,1.5708870839160003,2.0944561889170155,472.7117479401516,0.0846181635516794,0,0,1,0,0,0,6.0,2.10300979753,5.0,2.03384696244,5.6,2.07844376684,3.5,-1.2241755116434554,-1.2262184132732556,1,1,1
