number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206
80.0,0.5,0.0,0.5,6.5929,6.5924,24.3657,90.0168,90.0124,119.9929,0.3639,0.9587,1.1099999999999999,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5710895421092317,1.571012747622144,2.094271184016304,917.1926665130484,0.08722267732922599,0,1,0,0,0,0
40.0,0.9375,0.0625,0.0,9.8659,5.6826,13.8649,90.5424,90.6241,29.7608,0.2164,2.5386,1.1212499999999999,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.35312499999999997,-5.7823875000000005,3.050625,-0.24703749999999997,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5802629926577136,1.581688926656593,0.5194239480275284,385.82394362671727,0.10367422929744298,0,0,1,0,0,0
80.0,0.5312,0.0312,0.4375,10.4814,8.9557,9.5844,90.0034,90.0005,90.0006,0.2816,1.903,1.108019,1.302066,2.2638126122709,1.6904540000000001,1.446421,0.5036001,-5.67447634,2.568174,-0.27623803,-2.7358848,0.7714939999999999,9.426437396191,66.74082590431999,1.5708556679894643,1.5708050534411566,1.5708067987704086,899.6710834662796,0.0889213863490795,1,0,0,0,0,0
40.0,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,90.9038,91.0482,30.3148,0.4734,1.1483,1.0999999999999999,1.276875,2.0417194621875,1.6881249999999999,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,0.745625,8.872953284874999,59.7731154625,1.5865706125744212,1.589090868014301,0.529093072083577,447.22810993775306,0.08943981630664351,0,0,1,0,0,0
80.0,0.2188,0.75,0.0312,6.3356,6.3356,23.9744,90.0099,90.00299999999999,119.9967,0.2375,2.16,1.023752,1.224052,1.769501966142,1.765304,1.3690680000000002,0.1997024,-5.80108088,2.360996,-0.14690344000000002,-2.7259644000000005,0.6996759999999999,7.7025071574192,61.77813224568,1.570969114390844,1.570848686672456,2.0943375065278795,833.4284232600048,0.09598904689028392,0,1,0,0,0,0
30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.244,2.2564,1.1099999999999999,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5706706630887528,1.5709202451717879,2.094421282331975,325.7240858514432,0.09210249196518569,0,0,0,1,0,0
40.0,0.625,0.0625,0.3125,5.9814,5.9811,14.5814,90.0278,89.988,120.0008,0.3326,1.3726,1.10875,1.27625,2.0073113977499997,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.101774125000006,1.5712815283269512,1.5705868872846571,2.0944090650272114,451.7625362931562,0.08854209188794561,0,0,1,0,0,0
30.0,0.0833,0.9167,0.0,5.0391,5.0386,13.584000000000001,89.9993,90.00200000000001,120.0,0.0744,2.5991,1.0016619999999998,1.219167,1.7929193007176998,1.79334,1.3441610000000002,0.1498254,-5.815017940000001,2.239135,-0.12044505999999999,-2.7290845,0.6975009999999999,7.5907534202984,66.16263626538,1.5707841094901327,1.5708312333799366,2.0943951023931953,298.6903306163817,0.10043847063308534,0,0,0,1,0,0
80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.00399999999999,90.0043,89.9965,0.0981,3.6205,1.073132,1.214062,1.5118742303922001,1.69124,1.430946,0.2713244,-5.79551684,2.72411,-0.19610115999999997,-2.7112170000000004,0.682186,7.496051100302401,44.34312022068,1.5708661399649761,1.5708713759527322,1.5707352402710768,767.2084395754224,0.10427413969047637,0,0,0,0,0,1
60.0,0.0,0.625,0.375,10.5083,5.2536,14.0461,90.0003,89.9997,120.0003,0.1466,1.5327,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5708015627826524,1.5707910908071407,2.0944003383809515,671.5441048553965,0.08934632821014755,0,0,0,1,0,0
80.0,0.5625,0.25,0.1875,10.1894,8.7335,9.3604,90.0028,90.0016,90.001,0.2078,2.5688,1.0875,1.251875,1.8366739929375,1.691875,1.4368750000000001,0.3698125,-5.7440625,2.6531249999999997,-0.22978749999999998,-2.7220625,0.7206250000000001,8.324514983124999,54.1362404625,1.5708451960139522,1.5708242520629283,1.5708137800874167,832.9738032676315,0.09604143574044223,1,0,0,0,0,0
40.0,0.5625,0.4375,0.0,9.9771,5.7367,14.1381,93.5941,93.0715,30.1257,0.1212,3.0249,1.0687499999999999,1.214375,1.5291057890625,1.6975,1.4256250000000001,0.26387499999999997,-5.7967125,2.694375,-0.19146249999999998,-2.7123125000000003,0.683125,7.5018575305,45.6809279625,1.6335252054408247,1.6244041147699024,0.5257926544680557,405.33887587288456,0.09868286113406037,0,0,1,0,0,0
80.0,0.5312,0.125,0.3438,6.4675,6.4671,24.1411,90.0149,90.0103,119.9954,0.4065,1.3395,1.098748,1.283448,2.110294406358,1.693446,1.4409319999999999,0.4506726,-5.701369120000001,2.589004,-0.25709656000000003,-2.7312856,0.752824,9.0160886658308,62.52239670432,1.5710563808534437,1.5709760957078518,2.0943148172476036,874.4878642832683,0.09148211572446249,0,1,0,0,0,0
80.0,0.4688,0.3438,0.1875,10.2333,8.7709,9.3962,90.0019,90.0015,90.001,0.172,2.333,1.074481,1.2529339999999998,1.8884424409790999,1.710796,1.4210790000000002,0.34752489999999997,-5.748223660000001,2.564326,-0.21591196999999998,-2.7256152,0.723506,8.342657792558999,58.148087695680005,1.5708294880506846,1.5708225067336763,1.5708137800874167,843.3582882831286,0.09485885312499917,1,0,0,0,0,0
20.0,0.25,0.5,0.25,12.2979,3.1189,6.082000000000001,89.9999,104.4479,90.0001,0.2141,1.7737,1.05,1.2675,2.1112370497499997,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19624999999999998,-2.73625,0.7424999999999999,8.6567056815,70.31138465,1.5707945814656445,1.8229597517937852,1.5707980721241486,225.90318507229833,0.08853350161308782,0,0,0,0,1,0
40.0,0.75,0.0,0.25,10.0948,5.8455,14.3871,90.7964,90.9226,30.291,0.4536,1.6914,1.1199999999999999,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.5639512055,48.94065395,1.5846961289577794,1.5868987344737964,0.5286776837216023,428.1584565686521,0.09342335620454173,0,0,1,0,0,0
80.0,0.0938,0.625,0.2812,24.75,6.2998,6.1459,90.0001,104.4779,90.0001,0.1922,1.4373,1.031252,1.275302,2.248409033517,1.782804,1.362818,0.3112024,-5.7356558799999995,2.187246,-0.17947844000000002,-2.7433394,0.7534259999999999,8.8225723799192,78.39456492068001,1.5707980721241486,1.8234833505693837,1.5707980721241486,927.838382153211,0.08622191271538696,0,0,0,0,1,0
80.0,0.0,0.5625,0.4375,6.7075,6.7072,24.6617,89.99700000000001,89.9988,119.9887,0.0619,1.2523,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.37718749999999995,-5.6953499999999995,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5707439669173369,1.5707753828438729,2.09419788018772,960.9593551826705,0.0832501391120675,0,1,0,0,0,0
40.0,0.125,0.875,0.0,10.2196,5.8443,14.562000000000001,96.0156,94.8285,30.0816,0.1168,1.9526,1.0074999999999998,1.21875,1.769962240125,1.785,1.35125,0.15975,-5.8134250000000005,2.27875,-0.126625,-2.727625,0.6962499999999999,7.583017697,64.380317325,1.6757883532778677,1.655069549727443,0.5250229642679263,433.50272546935196,0.0922716228754782,0,0,1,0,0,0
80.0,0.5625,0.125,0.3125,6.4347,6.4344,24.0774,90.0148,90.0104,119.9962,0.3806,1.3279,1.0999999999999999,1.276875,2.0417194621875,1.6881249999999999,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,0.745625,8.872953284874999,59.7731154625,1.5710546355241917,1.5709778410371038,2.0943287798816197,863.3624680043713,0.09266096566013216,0,1,0,0,0,0
20.0,0.5,0.0,0.5,12.135,3.1533,6.287999999999999,89.9997,105.179,90.0001,0.4046,1.4538,1.1099999999999999,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5707910908071407,1.8357198539551158,1.5707980721241486,232.2178272348881,0.08612603191644723,0,0,0,0,1,0
80.0,0.2188,0.7812,0.0,24.6943,6.1068,5.8324,89.9999,103.7358,90.0001,0.0277,2.3759,1.020632,1.217812,1.7183226170172,1.76624,1.367196,0.1820744,-5.80984184,2.3678600000000003,-0.14052616,-2.724342,0.6934359999999999,7.5656169573023995,60.37116824568,1.5707945814656445,1.8105312621903336,1.5707980721241486,854.3901655061252,0.09363403656760194,0,0,0,0,1,0
40.0,0.5,0.3125,0.1875,10.1576,5.8797,14.2696,88.9844,88.8314,30.2599,0.3908,1.1917,1.0787499999999999,1.2525,1.871082057375,1.704375,1.42625,0.3549375,-5.74645,2.59375,-0.22052499999999997,-2.7242500000000005,0.7224999999999999,8.336109292625,56.807581799999994,1.553070762911642,1.550400409156091,0.5281348863242321,429.37040226720006,0.09315965839468304,0,0,1,0,0,0
80.0,0.25,0.75,0.0,24.6618,6.098,5.8260000000000005,89.9998,103.7468,90.0001,0.0014,2.2826,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.037634649999994,1.5707928361363925,1.8107232484080529,1.5707980721241486,851.0612270265593,0.0940002874757957,0,0,0,0,1,0
40.0,0.0625,0.625,0.3125,6.1355,6.1358,14.9172,90.0122,89.9834,119.9986,0.3092,0.9359999999999999,1.03,1.2818749999999999,2.3169839776875,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,0.760625,8.965707760875,81.14384616250001,1.5710092569636398,1.5705066021390657,2.094370667783667,486.3458414223615,0.08224599984861895,0,0,1,0,0,0
30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0375,4.478,1.095,1.2125,1.42588159575,1.6600000000000001,1.4575,0.3085,-5.78955,2.8725,-0.21924999999999997,-2.70575,0.6775,7.467074602,37.666903950000005,1.570585141955405,1.571024964926908,2.0944195370027234,272.6162066305474,0.11004481490954182,0,0,0,1,0,0
80.0,0.3125,0.2812,0.4062,6.5822,6.5819,24.3861,90.012,90.0049,119.9923,0.263,1.2802,1.074271,1.297993,2.3328699258504,1.735133,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897000000002,-2.7419117,0.771795,9.3296792532352,74.6769100125,1.571005766305136,1.5708818479282445,2.094260712040792,915.0166732576398,0.08743010082557755,0,1,0,0,0,0
80.0,0.5938,0.1875,0.2188,10.2095,8.7473,9.375,90.0032,90.0015,90.0009,0.1919,2.5224,1.095111,1.257944,1.8709696976043,1.684857,1.444207,0.39495939999999996,-5.73465962,2.67619,-0.24083468999999996,-2.7228678,0.726016,8.456798124317201,54.21687852068,1.5708521773309605,1.5708225067336763,1.5708120347581647,837.2396172102295,0.09555209566715012,1,0,0,0,0,0
40.0,0.0,0.125,0.875,6.4641,6.4638,15.7989,89.9811,90.0195,119.9908,0.4037,0.3323,1.0775000000000001,1.395,3.27409665375,1.7837500000000002,1.3824999999999998,0.6243749999999999,-5.5725,1.9675,-0.28695,-2.7775,0.875,11.44527442825,109.181125,1.5704664595662696,1.5711366659990353,2.094234532102012,571.7335526805462,0.06996265972577936,0,0,1,0,0,0
80.0,0.1562,0.5625,0.2812,10.4834,8.9741,9.595,89.9991,90.0005,90.0007,0.1681,1.5745,1.039889,1.274556,2.2138721441457,1.770143,1.373293,0.3260406,-5.732690379999999,2.2463100000000003,-0.18871531,-2.7408821999999997,0.751484,8.8102360006828,75.72052542931999,1.5707806188316287,1.5708050534411566,1.5708085440996604,902.6887718111961,0.08862412217611207,1,0,0,0,0,0
80.0,0.2188,0.4375,0.3438,24.6036,6.2992,6.1846,90.0,104.6857,90.0001,0.0837,1.7023,1.0551110000000001,1.2866939999999998,2.2824635534792996,1.756107,1.3879569999999999,0.37633439999999996,-5.71388462,2.29244,-0.21080969,-2.7424928,0.762266,9.0748022830672,75.88180154567999,1.5707963267948966,1.8271101447550275,1.5707980721241486,927.1944049899535,0.08628179761380984,0,0,0,0,1,0
30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.1629,1.7066,1.015,1.27,2.2488693074999997,1.8025,1.345,0.27125,-5.747999999999999,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999999,1.5708050534411566,1.5707945814656445,2.0943968477224475,324.27493043528193,0.09251408969460047,0,0,0,1,0,0
80.0,0.2812,0.1562,0.5625,6.7077,6.7073,24.6107,90.0142,90.0034,119.9901,0.3598,0.9376,1.0855190000000001,1.3295659999999998,2.6064903392709,1.736704,1.411421,0.5147251,-5.64892634,2.3031740000000003,-0.26473802999999996,-2.7511348,0.803994,10.021252935941,83.06306625432,1.5710441635486798,1.5708556679894643,2.094222314797248,959.0014273120859,0.08342010524867109,0,1,0,0,0,0
80.0,0.0,0.25,0.75,10.0687,10.0687,10.0687,90.0016,90.0015,89.9977,0.0825,1.035,1.0650000000000002,1.3699999999999999,3.0690511845,1.7875,1.375,0.55375,-5.607600000000001,1.995,-0.2614,-2.771,0.8500000000000001,10.8968361265,103.54425,1.5708242520629283,1.5708225067336763,1.5707561842221007,1020.7519133724919,0.07837359788597964,0,0,0,0,0,1
80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347000000000001,90.0029,90.0034,89.9974,0.2004,2.7467,1.083019,1.2520660000000001,1.8537216737709001,1.697954,1.4314209999999998,0.3623501,-5.74467634,2.623174,-0.22513803,-2.7228848,0.7214940000000001,8.329560792691,55.46707590432,1.5708469413432042,1.5708556679894643,1.5707509482343447,816.6312945998224,0.09796342673740267,0,0,0,0,0,1
80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.1366,1.9847,1.063132,1.266562,2.0595974266422,1.7337400000000003,1.403446,0.3530744,-5.7348668400000005,2.43161,-0.21015116,-2.7329670000000004,0.739686,8.6393049418024,66.30223557068,1.5707928361363925,1.8235269838006833,1.5707980721241486,893.2512364534344,0.0895604693676463,0,0,0,0,1,0
80.0,0.5312,0.4062,0.0625,6.2591,6.2589,23.7795,90.0172,90.0009,120.0001,0.2819,1.5602,1.0705189999999998,1.2270660000000002,1.6486762045209,1.7017040000000003,1.423921,0.2917251,-5.779776340000001,2.650674,-0.19958803,-2.7163848,0.6964940000000001,7.781122490941,49.830200904319994,1.5710965234262397,1.5708120347581647,2.0943968477224475,806.7570852208976,0.0991624386888344,0,1,0,0,0,0
80.0,0.2812,0.3125,0.4062,10.5636,9.0292,9.6533,90.0009,90.0001,90.0005,0.2342,1.6068,1.069889,1.298306,2.3501014845207,1.741393,1.402043,0.4264156,-5.692815380000001,2.33756,-0.23279031,-2.7430072,0.772734,9.3354856834328,76.01471775432,1.5708120347581647,1.5707980721241486,1.5708050534411566,920.7400278864424,0.08688663203188841,1,0,0,0,0,0
80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0516,0.9359999999999999,1.084889,1.4008059999999998,3.3079156192707,1.776393,1.389543,0.6494156,-5.56196538,1.99006,-0.29794031,-2.7777572,0.880234,11.5756161284328,109.24758310432,1.5708085440996604,1.5708085440996604,1.5707771281731249,1059.388340562221,0.07551527323544427,0,0,0,0,0,1
80.0,0.1562,0.4688,0.375,10.5873,9.0528,9.6745,89.9995,90.0,90.0005,0.1962,1.5468,1.0493679999999999,1.293438,2.3679221421078003,1.7675100000000001,1.379054,0.3790506,-5.70693316,2.2258899999999997,-0.20789884,-2.746033,0.7703139999999999,9.2225447229476,79.95740872932001,1.5707876001486365,1.5707963267948966,1.5708050534411566,927.249641406666,0.08627665779264962,1,0,0,0,0,0
80.0,0.1562,0.5312,0.3125,10.517999999999999,9.0004,9.6215,89.9993,90.0004,90.0006,0.1956,1.6087,1.043019,1.280816,2.2652155296459,1.7692040000000002,1.375171,0.3437251,-5.72390134,2.239424,-0.19511303,-2.7425097999999997,0.757744,8.947564951441,77.13199892931999,1.5707841094901327,1.5708033081119046,1.5708067987704086,910.830912434686,0.08783188944055152,1,0,0,0,0,0
80.0,0.625,0.3438,0.0312,9.9869,8.5775,9.204,90.0027,90.0022,90.0015,0.0816,3.3811,1.08062,1.21999,1.5458770737498,1.6840640000000002,1.4381220000000001,0.296378,-5.785564040000001,2.746886,-0.20710228,-2.7117474,0.68749,7.6271534211168,44.416550625,1.5708434506847004,1.5708347240384404,1.5708225067336763,788.4388885121244,0.1014663294335586,1,0,0,0,0,0
80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2565,2.0344,1.1112479999999998,1.3084479999999998,2.315339875608,1.689696,1.448432,0.5212976,-5.66626912,2.561504,-0.28264656,-2.7377856,0.7778240000000001,9.5645269675808,68.15927170431999,1.5708155254166685,1.5708294880506846,1.5707841094901327,883.7778809397294,0.09052048226748473,0,0,0,0,0,1
80.0,0.2812,0.0312,0.6875,6.8002,6.7997,24.7717,90.0182,90.0022,119.9888,0.2888,0.8008,1.0980189999999999,1.354566,2.8115358085209,1.732954,1.4189209999999999,0.5853501,-5.61382634,2.275674,-0.29028803,-2.7576348,0.828994,10.569691237691,88.69994125432001,1.5711139767187594,1.5708347240384404,2.094199625516972,992.0803581448155,0.08063862906186303,0,1,0,0,0,0
80.0,0.0938,0.4688,0.4375,6.6763,6.676,24.590999999999998,90.0029,90.0,119.9897,0.2957,1.0025,1.0469810000000002,1.306684,2.5049817661041,1.778296,1.3723290000000001,0.39952489999999996,-5.69234866,2.153076,-0.21143697,-2.7517402000000004,0.784756,9.509100253059,85.44988572068,1.5708469413432042,1.5707963267948966,2.09421533348024,949.3012618888507,0.08427250990989078,0,1,0,0,0,0
40.0,0.0,0.0625,0.9375,6.545,6.545,15.7698,89.9971,89.9917,119.9904,0.2415,0.5225,1.08375,1.4074999999999998,3.3766193883749995,1.7818749999999999,1.38625,0.6596875,-5.55495,1.9537499999999999,-0.299725,-2.78075,0.8875,11.719493579125,111.9995625,1.5707457122465889,1.5706514644669807,2.094227550785004,585.0838543654232,0.06836626870072093,0,0,1,0,0,0
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0522,3.9718,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.795917940000001,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.4979989442984,44.791905565380006,1.5706375018329648,1.5709760957078518,2.094414301014967,278.98403662349716,0.10753303437388603,0,0,0,1,0,0
30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1424,1.6842,1.02333,1.28666,2.3855116082081995,1.800001,1.349998,0.31831449999999994,-5.72460936,2.086674,-0.17622652,-2.7493315999999997,0.7666599999999999,9.068562203786199,84.7531635,1.5708033081119046,1.5707910908071407,2.0944003383809515,331.91280965962073,0.09038518287608496,0,0,0,1,0,0
80.0,0.0,0.5938,0.4062,24.8145,6.3964,6.2933,90.0002,104.7733,90.0001,0.0594,1.3113,1.03062,1.30124,2.5050941258748,1.797814,1.3543720000000001,0.35950299999999996,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5707998174534008,1.8286390531797747,1.5707980721241486,965.8732705577909,0.08282660100304885,0,0,0,0,1,0
80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2655,2.0946,1.1112479999999998,1.3084479999999998,2.315339875608,1.689696,1.448432,0.5212976,-5.66626912,2.561504,-0.28264656,-2.7377856,0.7778240000000001,9.5645269675808,68.15927170431999,1.5708155254166685,1.5708294880506846,1.5707841094901327,883.7778809397294,0.09052048226748473,0,0,0,0,0,1
30.0,0.0,0.4167,0.5833,5.3622,5.3617,14.2797,89.9996,89.9994,120.0006,0.1689,1.2702,1.04833,1.33666,2.7956025467082,1.7925010000000001,1.364998,0.45956450000000004,-5.654409360000001,2.031674,-0.22732652,-2.7623316000000004,0.81666,10.1654388072862,96.0269135,1.5707893454778887,1.5707858548193845,2.0944055743687073,355.5433893614789,0.08437788719367575,0,0,0,1,0,0
80.0,0.0,0.6875,0.3125,24.8392,6.343999999999999,6.1971,90.0002,104.529,90.0001,0.0134,1.5188,1.02125,1.2825,2.351392042125,1.8006250000000001,1.34875,0.30656249999999996,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000001,1.5707998174534008,1.8243752138171525,1.5707980721241486,945.3093783038098,0.08462837864101785,0,0,0,0,1,0
80.0,0.4688,0.375,0.1562,24.3932,6.1232,5.9412,89.9996,104.2684,90.0002,0.1607,2.1848,1.0712519999999999,1.2465519999999999,1.836915177642,1.7115539999999998,1.419068,0.3298274,-5.75643088,2.5709959999999996,-0.20950344,-2.7237144000000004,0.717176,8.2045682211692,56.729641895680004,1.5707893454778887,1.8198268857864555,1.5707998174534008,860.0292161940389,0.09302009570562134,0,0,0,0,1,0
80.0,0.2188,0.625,0.1562,10.3155,8.8443,9.4651,89.9993,90.0013,90.0012,0.1524,2.0414,1.036252,1.2490519999999998,1.974547435392,1.761554,1.376568,0.2703274,-5.76598088,2.333496,-0.17245343999999999,-2.7324644,0.724676,8.2509454591692,67.41500724568,1.5707841094901327,1.5708190160751725,1.5708172707459205,863.5330328538046,0.09264266328714252,1,0,0,0,0,0
60.0,0.75,0.0,0.25,10.0072,5.0034,13.5318,89.9888,90.0119,120.0017,0.1736,3.3519,1.1199999999999999,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.5639512055,48.94065395,1.570600849918673,1.571004020975884,2.0944247729904792,586.7546689342249,0.10225738826924612,0,0,0,1,0,0
80.0,0.8438,0.0938,0.0625,6.1652,6.1648,23.5448,90.0111,90.0043,120.0038,0.2708,2.0698,1.1144809999999998,1.2241840000000002,1.4769485851041,1.6395460000000002,1.4773290000000001,0.3661499,-5.768998660000001,2.948076,-0.24593696999999995,-2.7059902,0.687256,7.724653633809,36.483164670680004,1.5709900583418681,1.5708713759527322,2.0944614249047713,774.9526203991106,0.10323211754390735,0,1,0,0,0,0
40.0,0.3125,0.1875,0.5,10.1274,5.974,14.8281,97.5829,98.9537,32.0442,0.3804,1.29,1.08375,1.316875,2.4869199238124997,1.7325,1.413125,0.48687499999999995,-5.6658625,2.346875,-0.2566125,-2.7470625,0.7906249999999999,9.7419879755,78.91379331249999,1.7031428986443744,1.7270678720307129,0.5592767961675669,470.18574889709686,0.0850727613370397,0,0,1,0,0,0
30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.2565,2.1608,1.098338,1.315833,2.4295547987823,1.7116600000000002,1.430839,0.5116746,-5.66188206,2.445865,-0.27205493999999997,-2.7434155000000002,0.787499,9.7226579427016,74.46013303462,1.570691607039777,1.570897555891512,2.0944177916734716,329.29941253523606,0.09110250081843042,0,0,0,1,0,0
